year,county,rating_area,insurer,plan,metal_tier,enrollment_est
2015,STANISLAUS,10,Health Net,EPO,Gold,1.5174797845283412
2015,STANISLAUS,10,Health Net,EPO,Minimum Coverage,1.6499850773180775
2015,STANISLAUS,10,Health Net,EPO,Platinum,1.9196247160324773
2015,STANISLAUS,10,Health Net,EPO,Silver,20.378134653580407
2015,STANISLAUS,10,Kaiser Permanente,HMO,Bronze,1235.162524334527
2015,STANISLAUS,10,Kaiser Permanente,HMO,Gold,195.5506510187584
2015,STANISLAUS,10,Kaiser Permanente,HMO,Minimum Coverage,23.62511106539668
2015,STANISLAUS,10,Kaiser Permanente,HMO,Platinum,444.35560166850155
2015,STANISLAUS,10,Kaiser Permanente,HMO,Silver,2944.0040271848156
2015,STANISLAUS,10,Kaiser Permanente,HSA,Bronze HDHP,0.0
2015,SUTTER,1,Anthem Blue Cross of California,HSA,Bronze HDHP,0.0
2015,SUTTER,1,Anthem Blue Cross of California,PPO,Bronze,1293.2944670039876
2015,SUTTER,1,Anthem Blue Cross of California,PPO,Gold,108.60899697329641
2015,SUTTER,1,Anthem Blue Cross of California,PPO,Minimum Coverage,19.999999999999996
2015,SUTTER,1,Anthem Blue Cross of California,PPO,Platinum,46.328639502095335
2015,SUTTER,1,Anthem Blue Cross of California,PPO,Silver,1961.7678965208052
2015,SUTTER,1,Blue Shield of California,EPO,Bronze,0.0
2015,SUTTER,1,Blue Shield of California,EPO,Bronze HDHP,0.0
2015,SUTTER,1,Blue Shield of California,EPO,Gold,0.0
2015,SUTTER,1,Blue Shield of California,EPO,Platinum,0.0
2015,SUTTER,1,Blue Shield of California,EPO,Silver,0.0
2015,SUTTER,1,Kaiser Permanente,HMO,Bronze,16.70553299601224
2015,SUTTER,1,Kaiser Permanente,HMO,Gold,1.391003026703588
2015,SUTTER,1,Kaiser Permanente,HMO,Platinum,3.6713604979046663
2015,SUTTER,1,Kaiser Permanente,HMO,Silver,28.23210347919475
2015,SUTTER,1,Kaiser Permanente,HSA,Bronze HDHP,0.0
2015,TEHAMA,1,Anthem Blue Cross of California,HSA,Bronze HDHP,0.0
2015,TEHAMA,1,Anthem Blue Cross of California,PPO,Bronze,649.3603507113056
2015,TEHAMA,1,Anthem Blue Cross of California,PPO,Gold,64.06236152758737
2015,TEHAMA,1,Anthem Blue Cross of California,PPO,Minimum Coverage,0.0
2015,TEHAMA,1,Anthem Blue Cross of California,PPO,Platinum,25.185461373645033
2015,TEHAMA,1,Anthem Blue Cross of California,PPO,Silver,1051.3918263877767
2015,TEHAMA,1,Blue Shield of California,EPO,Bronze,30.639649288694432
2015,TEHAMA,1,Blue Shield of California,EPO,Bronze HDHP,0.0
2015,TEHAMA,1,Blue Shield of California,EPO,Gold,5.93763847241264
2015,TEHAMA,1,Blue Shield of California,EPO,Platinum,4.814538626354964
2015,TEHAMA,1,Blue Shield of California,EPO,Silver,68.60817361222325
2015,TEHAMA,1,Kaiser Permanente,HMO,Bronze,0.0
2015,TEHAMA,1,Kaiser Permanente,HMO,Gold,0.0
2015,TEHAMA,1,Kaiser Permanente,HMO,Platinum,0.0
2015,TEHAMA,1,Kaiser Permanente,HMO,Silver,0.0
2015,TEHAMA,1,Kaiser Permanente,HSA,Bronze HDHP,0.0
2015,TRINITY,1,Anthem Blue Cross of California,HSA,Bronze HDHP,0.0
2015,TRINITY,1,Anthem Blue Cross of California,PPO,Bronze,153.52487674375865
2015,TRINITY,1,Anthem Blue Cross of California,PPO,Gold,9.234906406668943
2015,TRINITY,1,Anthem Blue Cross of California,PPO,Minimum Coverage,0.0
2015,TRINITY,1,Anthem Blue Cross of California,PPO,Platinum,17.081257029417717
2015,TRINITY,1,Anthem Blue Cross of California,PPO,Silver,340.15895981688124
2015,TRINITY,1,Blue Shield of California,EPO,Bronze,6.475123256241366
2015,TRINITY,1,Blue Shield of California,EPO,Bronze HDHP,0.0
2015,TRINITY,1,Blue Shield of California,EPO,Gold,0.7650935933310579
2015,TRINITY,1,Blue Shield of California,EPO,Platinum,2.9187429705822803
2015,TRINITY,1,Blue Shield of California,EPO,Silver,19.84104018311879
2015,TRINITY,1,Kaiser Permanente,HMO,Bronze,0.0
2015,TRINITY,1,Kaiser Permanente,HMO,Gold,0.0
2015,TRINITY,1,Kaiser Permanente,HMO,Platinum,0.0
2015,TRINITY,1,Kaiser Permanente,HMO,Silver,0.0
2015,TRINITY,1,Kaiser Permanente,HSA,Bronze HDHP,0.0
2015,TULARE,10,Anthem Blue Cross of California,HSA,Bronze HDHP,0.0
2015,TULARE,10,Anthem Blue Cross of California,PPO,Bronze,1597.1997544746912
2015,TULARE,10,Anthem Blue Cross of California,PPO,Gold,341.4685428575569
2015,TULARE,10,Anthem Blue Cross of California,PPO,Minimum Coverage,24.882683060369168
2015,TULARE,10,Anthem Blue Cross of California,PPO,Platinum,124.48743282777855
2015,TULARE,10,Anthem Blue Cross of California,PPO,Silver,7422.6918691608225
2015,TULARE,10,Blue Shield of California,PPO,Bronze,54.76327448625302
2015,TULARE,10,Blue Shield of California,PPO,Bronze HDHP,0.0
2015,TULARE,10,Blue Shield of California,PPO,Gold,39.64451638815316
2015,TULARE,10,Blue Shield of California,PPO,Minimum Coverage,0.7462942211186676
2015,TULARE,10,Blue Shield of California,PPO,Platinum,25.97350314629087
2015,TULARE,10,Blue Shield of California,PPO,Silver,418.34660845745356
2015,TULARE,10,Health Net,EPO,Bronze,40.83544936347314
2015,TULARE,10,Health Net,EPO,Gold,5.419665589042448
2015,TULARE,10,Health Net,EPO,Minimum Coverage,4.0809327271367435
2015,TULARE,10,Health Net,EPO,Platinum,4.438435439929579
2015,TULARE,10,Health Net,EPO,Silver,75.0989345884479
2015,TULARE,10,Kaiser Permanente,HMO,Bronze,17.201521675582676
2015,TULARE,10,Kaiser Permanente,HMO,Gold,3.4672751652474667
2015,TULARE,10,Kaiser Permanente,HMO,Minimum Coverage,0.29008999137541963
2015,TULARE,10,Kaiser Permanente,HMO,Platinum,5.1006285860010045
2015,TULARE,10,Kaiser Permanente,HMO,Silver,53.86258779327666
2015,TULARE,10,Kaiser Permanente,HSA,Bronze HDHP,0.0
2015,TUOLUMNE,1,Anthem Blue Cross of California,HSA,Bronze HDHP,0.0
2015,TUOLUMNE,1,Anthem Blue Cross of California,PPO,Bronze,656.645406199179
2015,TUOLUMNE,1,Anthem Blue Cross of California,PPO,Gold,81.83465077688044
2015,TUOLUMNE,1,Anthem Blue Cross of California,PPO,Minimum Coverage,10.0
2015,TUOLUMNE,1,Anthem Blue Cross of California,PPO,Platinum,41.46647270792663
2015,TUOLUMNE,1,Anthem Blue Cross of California,PPO,Silver,1289.4199861495256
2015,TUOLUMNE,1,Blue Shield of California,EPO,Bronze,33.35459380082102
2015,TUOLUMNE,1,Blue Shield of California,EPO,Bronze HDHP,0.0
2015,TUOLUMNE,1,Blue Shield of California,EPO,Gold,8.165349223119557
2015,TUOLUMNE,1,Blue Shield of California,EPO,Platinum,8.533527292073373
2015,TUOLUMNE,1,Blue Shield of California,EPO,Silver,90.58001385047454
2015,TUOLUMNE,1,Kaiser Permanente,HMO,Bronze,0.0
2015,TUOLUMNE,1,Kaiser Permanente,HMO,Gold,0.0
2015,TUOLUMNE,1,Kaiser Permanente,HMO,Platinum,0.0
2015,TUOLUMNE,1,Kaiser Permanente,HMO,Silver,0.0
2015,TUOLUMNE,1,Kaiser Permanente,HSA,Bronze HDHP,0.0
2015,VENTURA,12,Anthem Blue Cross of California,HSA,Bronze HDHP,0.0
2015,VENTURA,12,Anthem Blue Cross of California,PPO,Bronze,5680.169268772338
2015,VENTURA,12,Anthem Blue Cross of California,PPO,Gold,628.0878180644472
2015,VENTURA,12,Anthem Blue Cross of California,PPO,Minimum Coverage,95.84534762147128
2015,VENTURA,12,Anthem Blue Cross of California,PPO,Platinum,364.4748006926618
2015,VENTURA,12,Anthem Blue Cross of California,PPO,Silver,7581.408154122203
2015,VENTURA,12,Blue Shield of California,PPO,Bronze,1123.0575782413555
2015,VENTURA,12,Blue Shield of California,PPO,Bronze HDHP,0.0
2015,VENTURA,12,Blue Shield of California,PPO,Gold,711.4713737099426
2015,VENTURA,12,Blue Shield of California,PPO,Minimum Coverage,9.227880640084528
2015,VENTURA,12,Blue Shield of California,PPO,Platinum,372.50677230758555
2015,VENTURA,12,Blue Shield of California,PPO,Silver,9673.756525749242
2015,VENTURA,12,Kaiser Permanente,HMO,Bronze,2386.773152986308
2015,VENTURA,12,Kaiser Permanente,HMO,Gold,260.4408082256104
2015,VENTURA,12,Kaiser Permanente,HMO,Minimum Coverage,44.92677173844422
2015,VENTURA,12,Kaiser Permanente,HMO,Platinum,403.01842699975253
2015,VENTURA,12,Kaiser Permanente,HMO,Silver,3494.835320128557
2015,VENTURA,12,Kaiser Permanente,HSA,Bronze HDHP,0.0
2015,YOLO,3,Anthem Blue Cross of California,HMO,Silver,0.9214963666597787
2015,YOLO,3,Anthem Blue Cross of California,HSA,Bronze HDHP,0.0
2015,YOLO,3,Anthem Blue Cross of California,PPO,Bronze,804.8494909259196
2015,YOLO,3,Anthem Blue Cross of California,PPO,Gold,63.91053359660947
2015,YOLO,3,Anthem Blue Cross of California,PPO,Minimum Coverage,16.863508187699093
2015,YOLO,3,Anthem Blue Cross of California,PPO,Platinum,30.730352027682354
2015,YOLO,3,Anthem Blue Cross of California,PPO,Silver,1246.784584090681
2015,YOLO,3,Blue Shield of California,PPO,Bronze,192.82861985929895
2015,YOLO,3,Blue Shield of California,PPO,Bronze HDHP,0.0
2015,YOLO,3,Blue Shield of California,PPO,Gold,135.99422696368026
2015,YOLO,3,Blue Shield of California,PPO,Minimum Coverage,0.9020511784131832
2015,YOLO,3,Blue Shield of California,PPO,Platinum,77.84599578470697
2015,YOLO,3,Blue Shield of California,PPO,Silver,874.8352978066986
2015,YOLO,3,Kaiser Permanente,HMO,Bronze,535.70979230331
2015,YOLO,3,Kaiser Permanente,HMO,Gold,81.65364738228847
2015,YOLO,3,Kaiser Permanente,HMO,Minimum Coverage,7.040923841670029
2015,YOLO,3,Kaiser Permanente,HMO,Platinum,94.12974896656314
2015,YOLO,3,Kaiser Permanente,HMO,Silver,944.5861733930753
2015,YOLO,3,Kaiser Permanente,HSA,Bronze HDHP,0.0
2015,YOLO,3,Western Health Advantage,HMO,Bronze,66.6120969114714
2015,YOLO,3,Western Health Advantage,HMO,Bronze HDHP,0.0
2015,YOLO,3,Western Health Advantage,HMO,Gold,28.44159205742178
2015,YOLO,3,Western Health Advantage,HMO,Minimum Coverage,5.193516792217697
2015,YOLO,3,Western Health Advantage,HMO,Platinum,27.29390322104754
2015,YOLO,3,Western Health Advantage,HMO,Silver,92.87244834288546
2015,YUBA,1,Anthem Blue Cross of California,HSA,Bronze HDHP,0.0
2015,YUBA,1,Anthem Blue Cross of California,PPO,Bronze,443.3790975338502
2015,YUBA,1,Anthem Blue Cross of California,PPO,Gold,36.97219167624851
2015,YUBA,1,Anthem Blue Cross of California,PPO,Minimum Coverage,10.0
2015,YUBA,1,Anthem Blue Cross of California,PPO,Platinum,33.18465707192508
2015,YUBA,1,Anthem Blue Cross of California,PPO,Silver,1016.46405270538
2015,YUBA,1,Blue Shield of California,EPO,Bronze,0.0
2015,YUBA,1,Blue Shield of California,EPO,Bronze HDHP,0.0
2015,YUBA,1,Blue Shield of California,EPO,Gold,0.0
2015,YUBA,1,Blue Shield of California,EPO,Platinum,0.0
2015,YUBA,1,Blue Shield of California,EPO,Silver,0.0
2015,YUBA,1,Kaiser Permanente,HMO,Bronze,36.62090246614981
2015,YUBA,1,Kaiser Permanente,HMO,Gold,3.0278083237514997
2015,YUBA,1,Kaiser Permanente,HMO,Platinum,16.815342928074916
2015,YUBA,1,Kaiser Permanente,HMO,Silver,93.53594729461987
2015,YUBA,1,Kaiser Permanente,HSA,Bronze HDHP,0.0
2016,ALAMEDA,6,Anthem Blue Cross of California,PPO,Bronze,2770.951839835171
2016,ALAMEDA,6,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2016,ALAMEDA,6,Anthem Blue Cross of California,PPO,Gold,270.9928556669226
2016,ALAMEDA,6,Anthem Blue Cross of California,PPO,Minimum Coverage,98.1773834768259
2016,ALAMEDA,6,Anthem Blue Cross of California,PPO,Platinum,250.09320088905906
2016,ALAMEDA,6,Anthem Blue Cross of California,PPO,Silver,3629.7847001416276
2016,ALAMEDA,6,Blue Shield of California,PPO,Bronze,2869.0364542959264
2016,ALAMEDA,6,Blue Shield of California,PPO,Bronze HDHP,0.0
2016,ALAMEDA,6,Blue Shield of California,PPO,Gold,1464.3736118860875
2016,ALAMEDA,6,Blue Shield of California,PPO,Minimum Coverage,29.433212736269173
2016,ALAMEDA,6,Blue Shield of California,PPO,Platinum,489.849780229796
2016,ALAMEDA,6,Blue Shield of California,PPO,Silver,17177.30703613614
2016,ALAMEDA,6,Kaiser Permanente,HMO,Bronze,11710.011705868903
2016,ALAMEDA,6,Kaiser Permanente,HMO,Bronze HDHP,0.0
2016,ALAMEDA,6,Kaiser Permanente,HMO,Gold,1394.6335324469896
2016,ALAMEDA,6,Kaiser Permanente,HMO,Minimum Coverage,402.38940378690495
2016,ALAMEDA,6,Kaiser Permanente,HMO,Platinum,1890.057018881145
2016,ALAMEDA,6,Kaiser Permanente,HMO,Silver,17642.90826372223
2016,ALPINE,1,Anthem Blue Cross of California,PPO,Bronze,20.0
2016,ALPINE,1,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2016,ALPINE,1,Anthem Blue Cross of California,PPO,Gold,10.0
2016,ALPINE,1,Anthem Blue Cross of California,PPO,Minimum Coverage,0.0
2016,ALPINE,1,Anthem Blue Cross of California,PPO,Platinum,0.0
2016,ALPINE,1,Anthem Blue Cross of California,PPO,Silver,30.0
2016,ALPINE,1,Blue Shield of California,PPO,Bronze,0.0
2016,ALPINE,1,Blue Shield of California,PPO,Bronze HDHP,0.0
2016,ALPINE,1,Blue Shield of California,PPO,Gold,0.0
2016,ALPINE,1,Blue Shield of California,PPO,Minimum Coverage,0.0
2016,ALPINE,1,Blue Shield of California,PPO,Platinum,0.0
2016,ALPINE,1,Blue Shield of California,PPO,Silver,0.0
2016,ALPINE,1,Health Net,CSP,Bronze,0.0
2016,ALPINE,1,Health Net,CSP,Gold,0.0
2016,ALPINE,1,Health Net,CSP,Minimum Coverage,0.0
2016,ALPINE,1,Health Net,CSP,Platinum,0.0
2016,ALPINE,1,Health Net,CSP,Silver,0.0
2016,ALPINE,1,Kaiser Permanente,HMO,Bronze,0.0
2016,ALPINE,1,Kaiser Permanente,HMO,Bronze HDHP,0.0
2016,ALPINE,1,Kaiser Permanente,HMO,Gold,0.0
2016,ALPINE,1,Kaiser Permanente,HMO,Platinum,0.0
2016,ALPINE,1,Kaiser Permanente,HMO,Silver,0.0
2016,ALPINE,1,UnitedHealthcare,PPO,Bronze,0.0
2016,ALPINE,1,UnitedHealthcare,PPO,Bronze HDHP,0.0
2016,ALPINE,1,UnitedHealthcare,PPO,Gold,0.0
2016,ALPINE,1,UnitedHealthcare,PPO,Silver,0.0
2016,AMADOR,1,Anthem Blue Cross of California,PPO,Bronze,324.0387373127696
2016,AMADOR,1,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2016,AMADOR,1,Anthem Blue Cross of California,PPO,Gold,21.39002445524741
2016,AMADOR,1,Anthem Blue Cross of California,PPO,Minimum Coverage,9.149041778362662
2016,AMADOR,1,Anthem Blue Cross of California,PPO,Platinum,8.632099614896784
2016,AMADOR,1,Anthem Blue Cross of California,PPO,Silver,506.7900850502528
2016,AMADOR,1,Blue Shield of California,PPO,Bronze,61.44170661467745
2016,AMADOR,1,Blue Shield of California,PPO,Bronze HDHP,0.0
2016,AMADOR,1,Blue Shield of California,PPO,Gold,14.14353523939963
2016,AMADOR,1,Blue Shield of California,PPO,Minimum Coverage,0.8509582216373379
2016,AMADOR,1,Blue Shield of California,PPO,Platinum,4.286790234149459
2016,AMADOR,1,Blue Shield of California,PPO,Silver,269.2770198329264
2016,AMADOR,1,Health Net,CSP,Bronze,0.0
2016,AMADOR,1,Health Net,CSP,Gold,0.0
2016,AMADOR,1,Health Net,CSP,Minimum Coverage,0.0
2016,AMADOR,1,Health Net,CSP,Platinum,0.0
2016,AMADOR,1,Health Net,CSP,Silver,0.0
2016,AMADOR,1,Kaiser Permanente,HMO,Bronze,44.51955607255293
2016,AMADOR,1,Kaiser Permanente,HMO,Bronze HDHP,0.0
2016,AMADOR,1,Kaiser Permanente,HMO,Gold,4.466440305352959
2016,AMADOR,1,Kaiser Permanente,HMO,Platinum,7.081110150953759
2016,AMADOR,1,Kaiser Permanente,HMO,Silver,103.9328951168207
2016,AMADOR,1,UnitedHealthcare,PPO,Bronze,0.0
2016,AMADOR,1,UnitedHealthcare,PPO,Bronze HDHP,0.0
2016,AMADOR,1,UnitedHealthcare,PPO,Gold,0.0
2016,AMADOR,1,UnitedHealthcare,PPO,Silver,0.0
2016,BUTTE,1,Anthem Blue Cross of California,PPO,Bronze,2570.058212879716
2016,BUTTE,1,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2016,BUTTE,1,Anthem Blue Cross of California,PPO,Gold,127.53044341585581
2016,BUTTE,1,Anthem Blue Cross of California,PPO,Minimum Coverage,47.95972154492159
2016,BUTTE,1,Anthem Blue Cross of California,PPO,Platinum,89.6392349214044
2016,BUTTE,1,Anthem Blue Cross of California,PPO,Silver,3323.283466539783
2016,BUTTE,1,Blue Shield of California,PPO,Bronze,222.8894241519812
2016,BUTTE,1,Blue Shield of California,PPO,Bronze HDHP,0.0
2016,BUTTE,1,Blue Shield of California,PPO,Gold,38.5692086477885
2016,BUTTE,1,Blue Shield of California,PPO,Minimum Coverage,2.040278455078419
2016,BUTTE,1,Blue Shield of California,PPO,Platinum,20.3607650785956
2016,BUTTE,1,Blue Shield of California,PPO,Silver,807.6416962071731
2016,BUTTE,1,Health Net,CSP,Bronze,0.0
2016,BUTTE,1,Health Net,CSP,Gold,0.0
2016,BUTTE,1,Health Net,CSP,Minimum Coverage,0.0
2016,BUTTE,1,Health Net,CSP,Platinum,0.0
2016,BUTTE,1,Health Net,CSP,Silver,0.0
2016,BUTTE,1,Kaiser Permanente,HMO,Bronze,0.0
2016,BUTTE,1,Kaiser Permanente,HMO,Bronze HDHP,0.0
2016,BUTTE,1,Kaiser Permanente,HMO,Gold,0.0
2016,BUTTE,1,Kaiser Permanente,HMO,Platinum,0.0
2016,BUTTE,1,Kaiser Permanente,HMO,Silver,0.0
2016,BUTTE,1,UnitedHealthcare,PPO,Bronze,7.052362968303164
2016,BUTTE,1,UnitedHealthcare,PPO,Bronze HDHP,0.0
2016,BUTTE,1,UnitedHealthcare,PPO,Gold,3.900347936355663
2016,BUTTE,1,UnitedHealthcare,PPO,Silver,9.074837253044095
2016,CALVERAS,1,Anthem Blue Cross of California,PPO,Bronze,585.8680001580794
2016,CALVERAS,1,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2016,CALVERAS,1,Anthem Blue Cross of California,PPO,Gold,71.27672132783496
2016,CALVERAS,1,Anthem Blue Cross of California,PPO,Minimum Coverage,9.64366203056673
2016,CALVERAS,1,Anthem Blue Cross of California,PPO,Platinum,25.05660316410802
2016,CALVERAS,1,Anthem Blue Cross of California,PPO,Silver,949.5612608424758
2016,CALVERAS,1,Blue Shield of California,PPO,Bronze,44.13199984192061
2016,CALVERAS,1,Blue Shield of California,PPO,Bronze HDHP,0.0
2016,CALVERAS,1,Blue Shield of California,PPO,Gold,18.72327867216504
2016,CALVERAS,1,Blue Shield of California,PPO,Minimum Coverage,0.3563379694332692
2016,CALVERAS,1,Blue Shield of California,PPO,Platinum,4.94339683589198
2016,CALVERAS,1,Blue Shield of California,PPO,Silver,200.43873915752417
2016,CALVERAS,1,Health Net,CSP,Bronze,0.0
2016,CALVERAS,1,Health Net,CSP,Gold,0.0
2016,CALVERAS,1,Health Net,CSP,Minimum Coverage,0.0
2016,CALVERAS,1,Health Net,CSP,Platinum,0.0
2016,CALVERAS,1,Health Net,CSP,Silver,0.0
2016,CALVERAS,1,Kaiser Permanente,HMO,Bronze,0.0
2016,CALVERAS,1,Kaiser Permanente,HMO,Bronze HDHP,0.0
2016,CALVERAS,1,Kaiser Permanente,HMO,Gold,0.0
2016,CALVERAS,1,Kaiser Permanente,HMO,Platinum,0.0
2016,CALVERAS,1,Kaiser Permanente,HMO,Silver,0.0
2016,CALVERAS,1,UnitedHealthcare,PPO,Bronze,0.0
2016,CALVERAS,1,UnitedHealthcare,PPO,Bronze HDHP,0.0
2016,CALVERAS,1,UnitedHealthcare,PPO,Gold,0.0
2016,CALVERAS,1,UnitedHealthcare,PPO,Silver,0.0
2016,COLUSA,1,Anthem Blue Cross of California,PPO,Bronze,410.5672854723684
2016,COLUSA,1,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2016,COLUSA,1,Anthem Blue Cross of California,PPO,Gold,8.000050380310572
2016,COLUSA,1,Anthem Blue Cross of California,PPO,Minimum Coverage,0.0
2016,COLUSA,1,Anthem Blue Cross of California,PPO,Platinum,8.419232709904183
2016,COLUSA,1,Anthem Blue Cross of California,PPO,Silver,433.01343328211914
2016,COLUSA,1,Blue Shield of California,PPO,Bronze,29.432714527631592
2016,COLUSA,1,Blue Shield of California,PPO,Bronze HDHP,0.0
2016,COLUSA,1,Blue Shield of California,PPO,Gold,1.9999496196894273
2016,COLUSA,1,Blue Shield of California,PPO,Minimum Coverage,0.0
2016,COLUSA,1,Blue Shield of California,PPO,Platinum,1.5807672900958167
2016,COLUSA,1,Blue Shield of California,PPO,Silver,86.9865667178808
2016,COLUSA,1,Health Net,CSP,Bronze,0.0
2016,COLUSA,1,Health Net,CSP,Gold,0.0
2016,COLUSA,1,Health Net,CSP,Minimum Coverage,0.0
2016,COLUSA,1,Health Net,CSP,Platinum,0.0
2016,COLUSA,1,Health Net,CSP,Silver,0.0
2016,COLUSA,1,Kaiser Permanente,HMO,Bronze,0.0
2016,COLUSA,1,Kaiser Permanente,HMO,Bronze HDHP,0.0
2016,COLUSA,1,Kaiser Permanente,HMO,Gold,0.0
2016,COLUSA,1,Kaiser Permanente,HMO,Platinum,0.0
2016,COLUSA,1,Kaiser Permanente,HMO,Silver,0.0
2016,COLUSA,1,UnitedHealthcare,PPO,Bronze,0.0
2016,COLUSA,1,UnitedHealthcare,PPO,Bronze HDHP,0.0
2016,COLUSA,1,UnitedHealthcare,PPO,Gold,0.0
2016,COLUSA,1,UnitedHealthcare,PPO,Silver,0.0
2016,CONTRA COSTA,5,Anthem Blue Cross of California,PPO,Bronze,805.8638098382384
2016,CONTRA COSTA,5,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2016,CONTRA COSTA,5,Anthem Blue Cross of California,PPO,Gold,49.74343526227259
2016,CONTRA COSTA,5,Anthem Blue Cross of California,PPO,Minimum Coverage,28.85271796977524
2016,CONTRA COSTA,5,Anthem Blue Cross of California,PPO,Platinum,59.6781920369893
2016,CONTRA COSTA,5,Anthem Blue Cross of California,PPO,Silver,646.2736374360335
2016,CONTRA COSTA,5,Blue Shield of California,PPO,Bronze,1830.199235428325
2016,CONTRA COSTA,5,Blue Shield of California,PPO,Bronze HDHP,0.0
2016,CONTRA COSTA,5,Blue Shield of California,PPO,Gold,1290.1081719331107
2016,CONTRA COSTA,5,Blue Shield of California,PPO,Minimum Coverage,19.335976857755195
2016,CONTRA COSTA,5,Blue Shield of California,PPO,Platinum,449.93270963841036
2016,CONTRA COSTA,5,Blue Shield of California,PPO,Silver,11084.22355193211
2016,CONTRA COSTA,5,Health Net,EPO,Bronze,197.1735724475895
2016,CONTRA COSTA,5,Health Net,EPO,Gold,49.29216004340509
2016,CONTRA COSTA,5,Health Net,EPO,Minimum Coverage,47.65160750541804
2016,CONTRA COSTA,5,Health Net,EPO,Platinum,29.56839407530242
2016,CONTRA COSTA,5,Health Net,EPO,Silver,236.45930102947744
2016,CONTRA COSTA,5,Kaiser Permanente,HMO,Bronze,7606.763382285846
2016,CONTRA COSTA,5,Kaiser Permanente,HMO,Bronze HDHP,0.0
2016,CONTRA COSTA,5,Kaiser Permanente,HMO,Gold,990.8562327612115
2016,CONTRA COSTA,5,Kaiser Permanente,HMO,Minimum Coverage,174.1596976670515
2016,CONTRA COSTA,5,Kaiser Permanente,HMO,Platinum,1300.820704249298
2016,CONTRA COSTA,5,Kaiser Permanente,HMO,Silver,11723.04350960238
2016,DEL NORTE,1,Anthem Blue Cross of California,PPO,Bronze,236.27094994447566
2016,DEL NORTE,1,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2016,DEL NORTE,1,Anthem Blue Cross of California,PPO,Gold,33.26035013947308
2016,DEL NORTE,1,Anthem Blue Cross of California,PPO,Minimum Coverage,9.72286541676071
2016,DEL NORTE,1,Anthem Blue Cross of California,PPO,Platinum,8.679141276205627
2016,DEL NORTE,1,Anthem Blue Cross of California,PPO,Silver,300.98977009653345
2016,DEL NORTE,1,Blue Shield of California,PPO,Bronze,13.729050055524352
2016,DEL NORTE,1,Blue Shield of California,PPO,Bronze HDHP,0.0
2016,DEL NORTE,1,Blue Shield of California,PPO,Gold,6.739649860526908
2016,DEL NORTE,1,Blue Shield of California,PPO,Minimum Coverage,0.2771345832392897
2016,DEL NORTE,1,Blue Shield of California,PPO,Platinum,1.3208587237943743
2016,DEL NORTE,1,Blue Shield of California,PPO,Silver,49.01022990346653
2016,DEL NORTE,1,Health Net,CSP,Bronze,0.0
2016,DEL NORTE,1,Health Net,CSP,Gold,0.0
2016,DEL NORTE,1,Health Net,CSP,Minimum Coverage,0.0
2016,DEL NORTE,1,Health Net,CSP,Platinum,0.0
2016,DEL NORTE,1,Health Net,CSP,Silver,0.0
2016,DEL NORTE,1,Kaiser Permanente,HMO,Bronze,0.0
2016,DEL NORTE,1,Kaiser Permanente,HMO,Bronze HDHP,0.0
2016,DEL NORTE,1,Kaiser Permanente,HMO,Gold,0.0
2016,DEL NORTE,1,Kaiser Permanente,HMO,Platinum,0.0
2016,DEL NORTE,1,Kaiser Permanente,HMO,Silver,0.0
2016,DEL NORTE,1,UnitedHealthcare,PPO,Bronze,0.0
2016,DEL NORTE,1,UnitedHealthcare,PPO,Bronze HDHP,0.0
2016,DEL NORTE,1,UnitedHealthcare,PPO,Gold,0.0
2016,DEL NORTE,1,UnitedHealthcare,PPO,Silver,0.0
2016,EL DORADO,3,Anthem Blue Cross of California,PPO,Bronze,1771.1880000166152
2016,EL DORADO,3,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2016,EL DORADO,3,Anthem Blue Cross of California,PPO,Gold,73.0185727719444
2016,EL DORADO,3,Anthem Blue Cross of California,PPO,Minimum Coverage,27.016282230393763
2016,EL DORADO,3,Anthem Blue Cross of California,PPO,Platinum,55.86982318455774
2016,EL DORADO,3,Anthem Blue Cross of California,PPO,Silver,1964.590597835429
2016,EL DORADO,3,Blue Shield of California,PPO,Bronze,336.55769800033744
2016,EL DORADO,3,Blue Shield of California,PPO,Bronze HDHP,0.0
2016,EL DORADO,3,Blue Shield of California,PPO,Gold,167.57456051839134
2016,EL DORADO,3,Blue Shield of California,PPO,Minimum Coverage,2.386012403219268
2016,EL DORADO,3,Blue Shield of California,PPO,Platinum,69.2945526780825
2016,EL DORADO,3,Blue Shield of California,PPO,Silver,1724.2844126711914
2016,EL DORADO,3,Health Net,CSP,Bronze,0.0
2016,EL DORADO,3,Health Net,CSP,Gold,0.0
2016,EL DORADO,3,Health Net,CSP,Minimum Coverage,0.0
2016,EL DORADO,3,Health Net,CSP,Platinum,0.0
2016,EL DORADO,3,Health Net,CSP,Silver,0.0
2016,EL DORADO,3,Health Net,HMO,Bronze,6.024406351985906
